1748564239.3470988,2.2277,1.9781,2.1549,1.8865,1.7933,1.9077,2.2056,1.9472,2.0249,2.0501,1.803,0.8862,2.3335,2.399,2.474
1748564239.4610171,2.2304,1.976,2.1538,1.8986,1.7984,1.9147,2.2234,1.9693,2.0571,2.0622,1.8169,0.887,2.3354,2.4063,2.4896
1748564239.574731,2.2239,1.976,2.1527,1.8854,1.7933,1.9059,2.215,1.9633,2.0504,2.0496,1.7987,0.8889,2.2731,2.3467,2.4297
1748564239.6882539,2.222,1.9854,2.1559,1.8801,1.7973,1.9021,2.1925,1.947,2.0321,2.0364,1.7914,0.8862,2.2363,2.3109,2.4007
1748564239.8024619,2.2156,1.9779,2.1522,1.8688,1.7917,1.8983,2.1817,1.9333,2.0176,2.0321,1.7898,0.8897,2.2306,2.3064,2.3923
1748564239.917435,2.2129,1.9744,2.1487,1.8658,1.7898,1.8962,2.1742,1.922,2.0095,2.027,1.7871,0.9104,2.2207,2.2951,2.3848
1748564240.03053,2.2137,1.9789,2.1492,1.8731,1.7944,1.8975,2.1739,1.9209,2.0036,2.0249,1.7807,0.8856,2.2175,2.2951,2.3832
1748564240.1442618,2.2145,1.977,2.1479,1.8777,1.796,1.8981,2.1772,1.9257,2.0036,2.034,1.7882,0.8867,2.2336,2.3088,2.3993
1748564240.2586062,2.2107,1.973,2.1439,1.8715,1.7928,1.8959,2.1761,1.9212,2.0036,2.031,1.7863,0.8848,2.2406,2.3099,2.4004
1748564240.372213,2.2075,1.973,2.1404,1.8683,1.7904,1.8943,2.167,1.9185,1.9988,2.0238,1.7804,0.8854,2.2295,2.3013,2.3848
1748564240.4873931,2.2089,1.9722,2.1385,1.8693,1.7914,1.8938,2.1801,1.9303,2.0128,2.0246,1.781,0.8881,2.2226,2.2959,2.3835
1748564240.601116,2.2067,1.9711,2.1363,1.8664,1.7906,1.8914,2.1734,1.9244,2.0087,2.0189,1.775,0.8883,2.2164,2.2873,2.3735
1748564240.715318,2.2056,1.9714,2.1326,1.865,1.7904,1.8879,2.1726,1.9214,2.0036,2.0176,1.7699,0.8873,2.2075,2.2819,2.3703
1748564240.829121,2.2059,1.9674,2.1334,1.8658,1.7882,1.8873,2.1729,1.9233,2.0023,2.0208,1.7742,0.8867,2.2097,2.2849,2.3759
1748564240.94297,2.2048,1.9676,2.1337,1.865,1.7866,1.8879,2.1718,1.9217,2.0007,2.0206,1.7756,0.8867,2.2145,2.2897,2.3778
1748564241.056215,2.204,1.9658,2.1315,1.8613,1.7844,1.8871,2.1718,1.9247,2.0036,2.0152,1.7699,0.8881,2.2056,2.2822,2.3708
